date,sales,promotion,holiday,product_category,year,month,day,dayofweek,is_weekend,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,product_category_encoded,predicted_sales
2018-08-29,85.8,0,0,Grocery,2018,8,29,2,0,118.98,90.87,126.33,104.25428571428571,26.7736747926904,2,100.66832
2018-08-30,99.08,0,0,Electronics,2018,8,30,3,0,85.8,146.42,137.05,103.53,27.260250059992416,1,105.04184
2018-08-31,111.22,0,0,Electronics,2018,8,31,4,0,99.08,115.88,132.85,96.76714285714286,19.658857812095103,1,103.774254
2018-09-01,118.18,1,0,Clothing,2018,9,1,5,1,111.22,62.36,126.24,96.10142857142856,18.970616251254544,0,103.4681
2018-09-02,76.63,0,0,Electronics,2018,9,2,6,1,118.18,106.27,106.35,104.07571428571428,13.31140094948984,1,103.43498
2018-09-03,93.72,0,0,Clothing,2018,9,3,0,0,76.63,89.0,127.29,99.84142857142857,16.763593915159237,0,102.54649
2018-09-04,90.71,0,0,Grocery,2018,9,4,1,0,93.72,118.98,96.12,100.51571428571428,16.34452595126,2,96.18475
2018-09-05,86.94,1,0,Grocery,2018,9,5,2,0,90.71,85.8,106.31,96.47714285714284,14.39857020017981,2,104.916275
2018-09-06,135.14,0,0,Grocery,2018,9,6,3,0,86.94,99.08,100.83,96.64,14.263490690102788,2,116.14731
2018-09-07,107.76,0,0,Electronics,2018,9,7,4,0,135.14,111.22,111.66,101.79142857142855,20.45816416378469,1,99.8896
2018-09-08,74.29,0,0,Grocery,2018,9,8,5,1,107.76,118.18,155.81,101.29714285714284,20.232953907166078,2,102.78043
2018-09-09,117.72,0,0,Grocery,2018,9,9,6,1,74.29,76.63,71.68,95.02714285714286,20.918090826112827,2,112.764915
2018-09-10,141.68,0,0,Clothing,2018,9,10,0,0,117.72,93.72,122.27,100.89714285714284,20.65878240546072,0,107.1306
2018-09-11,119.77,0,0,Clothing,2018,9,11,1,0,141.68,90.71,75.82,107.74857142857142,25.310891218716467,0,96.85746
2018-09-12,68.64,0,0,Grocery,2018,9,12,2,0,119.77,86.94,98.17,111.9,24.417918966747585,2,94.65176
2018-09-13,89.25,0,1,Grocery,2018,9,13,3,0,68.64,135.14,128.93,109.28571428571428,28.219358519251983,2,96.7458
2018-09-14,124.2,0,0,Electronics,2018,9,14,4,0,89.25,107.76,108.0,102.73,26.489423046440947,1,105.88408
2018-09-15,84.65,0,0,Electronics,2018,9,15,5,1,124.2,74.29,84.72,105.07857142857144,27.71036715056355,1,96.081604
2018-09-16,107.64,0,0,Grocery,2018,9,16,6,1,84.65,117.72,91.55,106.55857142857144,26.016803178312124,2,108.64364
2018-09-17,114.23,0,0,Clothing,2018,9,17,0,0,107.64,141.68,119.03,105.11857142857144,25.57121130527515,0,104.98591
2018-09-18,80.18,0,0,Grocery,2018,9,18,1,0,114.23,119.77,90.43,101.19714285714284,20.663808711759163,2,94.82096
2018-09-19,97.53,1,0,Electronics,2018,9,19,2,0,80.18,68.64,108.98,95.54142857142855,20.14455048606687,1,103.06479
2018-09-20,33.91,0,0,Clothing,2018,9,20,3,0,97.53,89.25,105.18,99.66857142857144,16.308749623613007,0,88.382385
2018-09-21,78.28,0,0,Clothing,2018,9,21,4,0,33.91,124.2,90.87,91.76285714285714,29.927670426260036,0,89.18581
2018-09-22,93.76,0,0,Electronics,2018,9,22,5,1,78.28,84.65,146.42,85.20285714285714,26.46499808822032,1,101.69521
2018-09-23,73.91,1,0,Grocery,2018,9,23,6,1,93.76,107.64,115.88,86.50428571428571,26.65658071167562,2,94.877075
2018-09-24,131.59,0,1,Grocery,2018,9,24,0,0,73.91,114.23,62.36,81.68571428571428,25.20848723290252,2,119.57413
2018-09-25,70.42,0,0,Grocery,2018,9,25,1,0,131.59,80.18,106.27,84.16571428571429,29.442207150700213,2,91.15244
2018-09-26,90.33,0,0,Electronics,2018,9,26,2,0,70.42,97.53,89.0,82.77142857142857,29.890109528387956,1,93.84571
2018-09-27,101.86,0,0,Clothing,2018,9,27,3,0,90.33,33.91,118.98,81.74285714285715,29.417746182808955,0,98.998276
2018-09-28,128.2,0,0,Electronics,2018,9,28,4,0,101.86,78.28,85.8,91.45000000000002,21.014041337479927,1,96.42693
2018-09-29,70.81,0,0,Grocery,2018,9,29,5,1,128.2,93.76,99.08,98.58142857142856,24.050822181768144,2,90.19924
2018-09-30,122.95,0,0,Electronics,2018,9,30,6,1,70.81,73.91,111.22,95.30285714285712,26.2786831952473,1,107.81486
2018-10-01,100.07,1,0,Clothing,2018,10,1,0,0,122.95,131.59,118.18,102.30857142857144,26.16156559316926,0,102.606384
2018-10-02,80.42,0,0,Electronics,2018,10,2,1,0,100.07,70.42,76.63,97.80571428571427,22.775147900831392,1,92.59445
2018-10-03,109.5,0,0,Grocery,2018,10,3,2,0,80.42,90.33,93.72,99.23428571428572,21.01683520192193,2,107.254814
2018-10-04,104.46,0,0,Clothing,2018,10,4,3,0,109.5,101.86,90.71,101.97285714285714,20.911895908218696,0,99.17281
2018-10-05,88.71,0,0,Electronics,2018,10,5,4,0,104.46,128.2,86.94,102.3442857142857,20.932637082749004,1,97.64736
2018-10-06,102.36,0,0,Electronics,2018,10,6,5,1,88.71,70.81,135.14,96.70285714285714,17.905527744512476,1,106.04136
2018-10-07,93.52,0,1,Clothing,2018,10,7,6,1,102.36,122.95,107.76,101.21,13.802236533740343,0,106.119385
2018-10-08,103.78,0,0,Clothing,2018,10,8,0,0,93.52,100.07,74.29,97.00571428571428,10.04810737924034,0,100.91262
2018-10-09,115.05,1,0,Grocery,2018,10,9,1,0,103.78,80.42,117.72,97.53571428571428,10.330549932348436,2,113.05135
2018-10-10,133.83,1,0,Clothing,2018,10,10,2,0,115.05,109.5,141.68,102.48285714285714,8.970363638644058,0,116.477264
2018-10-11,77.68,0,0,Grocery,2018,10,11,3,0,133.83,104.46,119.77,105.95857142857145,14.897670319629364,2,103.22318
2018-10-12,145.44,0,0,Electronics,2018,10,12,4,0,77.68,88.71,68.64,102.13285714285712,18.378532507870176,1,116.96215
2018-10-13,64.09,1,0,Grocery,2018,10,13,5,1,145.44,102.36,89.25,110.23714285714289,23.317383153837024,2,98.00225
2018-10-14,100.46,0,0,Electronics,2018,10,14,6,1,64.09,93.52,124.2,104.77,29.21325041826028,1,99.82481
2018-10-15,115.64,1,0,Clothing,2018,10,15,0,0,100.46,103.78,84.65,105.76142857142858,28.883724037694638,0,100.67166
2018-10-16,109.89,0,0,Electronics,2018,10,16,1,0,115.64,115.05,107.64,107.45571428571428,29.095197116329704,1,99.36951
2018-10-17,92.23,0,0,Clothing,2018,10,17,2,0,109.89,133.83,114.23,106.71857142857142,28.935652419677112,0,103.32855
2018-10-18,100.94,0,0,Electronics,2018,10,18,3,0,92.23,77.68,80.18,100.7757142857143,26.61859679318349,1,97.16864
2018-10-19,95.68,0,0,Electronics,2018,10,19,4,0,100.94,145.44,97.53,104.09857142857145,24.63271363354767,1,100.91211
2018-10-20,94.21,0,0,Electronics,2018,10,20,5,1,95.68,64.09,33.91,96.99,16.576386819810356,1,95.06227
2018-10-21,123.46,0,0,Electronics,2018,10,21,6,1,94.21,100.46,78.28,101.29285714285716,8.605966368911796,1,109.52632
2018-10-22,114.09,0,0,Grocery,2018,10,22,0,0,123.46,115.64,93.76,104.57857142857142,11.96866106208344,2,102.36181
2018-10-23,93.58,0,1,Electronics,2018,10,23,1,0,114.09,109.89,73.91,104.35714285714286,11.742103324199425,1,108.77049
2018-10-24,125.94,0,0,Grocery,2018,10,24,2,0,93.58,92.23,131.59,102.02714285714286,12.074725275391334,2,112.424866
2018-10-25,114.62,1,0,Clothing,2018,10,25,3,0,125.94,100.94,70.42,106.84285714285714,14.07300573709028,0,106.1318
2018-10-26,125.26,0,0,Clothing,2018,10,26,4,0,114.62,95.68,90.33,108.79714285714286,14.066523752376655,0,106.246925
2018-10-27,122.15,1,0,Grocery,2018,10,27,5,1,125.26,94.21,101.86,113.02285714285712,13.9114589628902,2,108.444435
2018-10-28,93.54,0,0,Clothing,2018,10,28,6,1,122.15,123.46,128.2,117.0142857142857,11.394682761625454,0,121.49862
2018-10-29,99.49,0,1,Clothing,2018,10,29,0,0,93.54,114.09,70.81,112.74,13.908276912207858,0,104.092995
2018-10-30,126.23,1,0,Electronics,2018,10,30,1,0,99.49,93.58,122.95,110.65428571428572,14.7418314750265,1,109.62866
2018-10-31,124.09,0,0,Electronics,2018,10,31,2,0,126.23,125.94,100.07,115.31857142857145,13.556746694999111,1,117.623024
2018-11-01,112.08,0,0,Electronics,2018,11,1,3,0,124.09,114.62,80.42,115.05428571428573,13.331332587982976,1,113.77392
2018-11-02,115.47,0,0,Grocery,2018,11,2,4,0,112.08,125.26,109.5,114.69142857142856,13.379603168718017,2,107.31349
2018-11-03,139.32,0,0,Grocery,2018,11,3,5,1,115.47,122.15,104.46,113.29285714285716,12.578434871219532,2,110.74983
2018-11-04,102.58,0,0,Clothing,2018,11,4,6,1,139.32,93.54,88.71,115.74571428571429,15.843767288897876,0,114.701515
2018-11-05,126.02,1,0,Electronics,2018,11,5,0,0,102.58,99.49,102.36,117.03714285714284,13.992364244217132,1,119.65988
2018-11-06,111.71,0,0,Grocery,2018,11,6,1,0,126.02,126.23,93.52,120.82714285714285,11.881065769093022,2,124.81572
2018-11-07,112.09,0,0,Grocery,2018,11,7,2,0,111.71,124.09,103.78,118.75285714285714,12.046930057467476,2,128.36539
2018-11-08,139.12,0,0,Electronics,2018,11,8,3,0,112.09,112.08,115.05,117.03857142857144,12.014631952430747,1,123.183716
2018-11-09,134.36,0,0,Grocery,2018,11,9,4,0,139.12,115.47,133.83,120.90142857142855,14.286699442221469,2,128.98836
2018-11-10,134.85,0,0,Electronics,2018,11,10,5,1,134.36,139.32,77.68,123.6,14.862230653572537,1,126.73979
2018-11-11,145.43,0,0,Clothing,2018,11,11,6,1,134.85,102.58,145.44,122.96142857142856,14.153356997041556,0,131.25095
2018-11-12,120.48,0,0,Clothing,2018,11,12,0,0,145.43,126.02,64.09,129.08285714285714,13.096029569155045,0,123.1088
2018-11-13,134.46,0,0,Clothing,2018,11,13,1,0,120.48,111.71,100.46,128.29142857142858,13.47392225568982,0,125.91208
2018-11-14,115.38,0,0,Electronics,2018,11,14,2,0,134.46,112.09,115.64,131.54142857142855,11.39041618872526,1,130.03943
2018-11-15,128.85,0,0,Grocery,2018,11,15,3,0,115.38,139.12,109.89,132.01142857142858,10.48599769306866,2,133.9129
2018-11-16,120.55,0,0,Clothing,2018,11,16,4,0,128.85,134.36,92.23,130.5442857142857,10.034375677544093,0,130.636
2018-11-17,125.9,0,0,Clothing,2018,11,17,5,1,120.55,134.85,100.94,128.57142857142858,10.505657886065023,0,132.92717
2018-11-18,136.67,1,0,Clothing,2018,11,18,6,1,125.9,145.43,95.68,127.29285714285716,10.15288089540022,0,135.37308
2018-11-19,109.22,0,0,Grocery,2018,11,19,0,0,136.67,120.48,94.21,126.04142857142855,7.815564446605213,2,127.130104
2018-11-20,168.27,0,0,Grocery,2018,11,20,1,0,109.22,134.46,123.46,124.43285714285716,10.003472254314923,2,136.36847
2018-11-21,107.14,0,0,Electronics,2018,11,21,2,0,168.27,115.38,114.09,129.26285714285714,19.40045507566382,1,125.044815
2018-11-22,103.82,0,0,Clothing,2018,11,22,3,0,107.14,128.85,93.58,128.0857142857143,20.59633208214725,0,122.90423
2018-11-23,152.13,0,0,Grocery,2018,11,23,4,0,103.82,120.55,125.94,124.51,22.52403901020696,2,131.3627
2018-11-24,145.67,0,0,Electronics,2018,11,24,5,1,152.13,125.9,114.62,129.02142857142854,24.660041516977227,1,128.61293
2018-11-25,143.19,0,1,Clothing,2018,11,25,6,1,145.67,136.67,125.26,131.84571428571428,25.36500664113368,0,135.12204
2018-11-26,144.16,0,0,Grocery,2018,11,26,0,0,143.19,109.22,122.15,132.77714285714285,25.689321850583195,2,134.7465
2018-11-27,132.24,0,0,Grocery,2018,11,27,1,0,144.16,168.27,93.54,137.76857142857142,23.6638876973412,2,132.64514
2018-11-28,115.45,0,0,Electronics,2018,11,28,2,0,132.24,107.14,99.49,132.62142857142857,19.47072112050231,1,126.32493
2018-11-29,135.82,0,1,Clothing,2018,11,29,3,0,115.45,103.82,126.23,133.8085714285714,17.843502485565303,0,138.04132
2018-11-30,121.68,0,0,Clothing,2018,11,30,4,0,135.82,152.13,124.09,138.37999999999997,12.033212372429697,0,146.04294
2018-12-01,155.65,1,0,Grocery,2018,12,1,5,1,121.68,145.67,112.08,134.03,11.734274583458248,2,140.66144
2018-12-02,134.14,1,0,Clothing,2018,12,2,6,1,155.65,143.19,115.47,135.4557142857143,13.807397603148218,0,140.65128
2018-12-03,121.51,1,0,Electronics,2018,12,3,0,0,134.14,144.16,139.32,134.16285714285715,13.379567399939289,1,140.06201
2018-12-04,132.54,1,0,Grocery,2018,12,4,1,0,121.51,132.24,102.58,130.92714285714283,13.297493140044017,2,128.39505
2018-12-05,148.18,1,1,Grocery,2018,12,5,2,0,132.54,115.45,126.02,130.97,13.30291196192249,2,129.48672
2018-12-06,129.6,0,0,Electronics,2018,12,6,3,0,148.18,135.82,111.71,135.6457142857143,12.675977092046589,1,138.48755
2018-12-07,125.4,0,0,Grocery,2018,12,7,4,0,129.6,121.68,112.09,134.75714285714287,12.878119316998564,2,134.4154
2018-12-08,147.69,0,0,Clothing,2018,12,8,5,1,125.4,155.65,139.12,135.28857142857143,12.312888137464292,0,143.51372
2018-12-09,148.69,0,0,Clothing,2018,12,9,6,1,147.69,134.14,134.36,134.15142857142857,10.32633595646145,0,142.83842
2018-12-10,134.64,0,0,Grocery,2018,12,10,0,0,148.69,121.51,134.85,136.23,11.697050910378854,2,140.24973
2018-12-11,136.34,0,0,Electronics,2018,12,11,1,0,134.64,132.54,145.43,138.1057142857143,9.850106356689276,1,147.09671
2018-12-12,151.4,0,0,Electronics,2018,12,12,2,0,136.34,148.18,120.48,138.64857142857144,9.593620151905274,1,146.49446
2018-12-13,118.79,0,0,Clothing,2018,12,13,3,0,151.4,129.6,134.46,139.10857142857142,10.1857325519102,0,143.29341
2018-12-14,120.61,1,0,Electronics,2018,12,14,4,0,118.79,125.4,115.38,137.56428571428572,12.438063698639894,1,137.21036
2018-12-15,135.4,0,0,Grocery,2018,12,15,5,1,120.61,147.69,128.85,136.88,13.319364349197054,2,138.84138
2018-12-16,146.51,0,1,Grocery,2018,12,16,6,1,135.4,148.69,120.55,135.12428571428572,12.43777426115392,2,141.5997
2018-12-17,158.01,0,0,Clothing,2018,12,17,0,0,146.51,134.64,125.9,134.81285714285715,12.063141816134994,0,140.92781
2018-12-18,182.32,0,0,Clothing,2018,12,18,1,0,158.01,136.34,136.67,138.15142857142857,14.906215066845188,0,147.2535
2018-12-19,170.99,1,0,Clothing,2018,12,19,2,0,182.32,151.4,109.22,144.72,22.281270161281117,0,161.29787
2018-12-20,151.66,0,0,Electronics,2018,12,20,3,0,170.99,118.79,168.27,147.51857142857145,24.39055994202903,1,149.97368
2018-12-21,155.51,0,0,Grocery,2018,12,21,4,0,151.66,120.61,107.14,152.21428571428572,20.844139749693674,2,153.13559
2018-12-22,136.87,0,0,Grocery,2018,12,22,5,1,155.51,135.4,103.82,157.20000000000002,15.518260211763405,2,153.20387
2018-12-23,157.58,0,0,Grocery,2018,12,23,6,1,136.87,146.51,152.13,157.41,15.180352433326414,2,162.7467
2018-12-24,153.21,0,0,Clothing,2018,12,24,0,0,157.58,158.01,145.67,158.99142857142857,14.41278995495715,0,163.97649
2018-12-25,166.48,0,0,Grocery,2018,12,25,1,0,153.21,182.32,143.19,158.30571428571426,14.580474223132384,2,161.26651
2018-12-26,144.52,0,1,Electronics,2018,12,26,2,0,166.48,170.99,144.16,156.04285714285714,11.028982597812728,1,162.13371
2018-12-27,172.49,0,0,Electronics,2018,12,27,3,0,144.52,151.66,132.24,152.26142857142855,9.478884302440116,1,165.35486
2018-12-28,193.8,0,0,Grocery,2018,12,28,4,0,172.49,155.51,115.45,155.23714285714286,12.151438480396296,2,163.97961
2018-12-29,162.01,1,0,Clothing,2018,12,29,5,1,193.8,136.87,135.82,160.70714285714286,18.98911066399697,0,164.22021
2018-12-30,173.26,0,0,Grocery,2018,12,30,6,1,162.01,157.58,121.68,164.29857142857145,15.846753009761386,2,158.82535
2018-12-31,180.07,1,0,Electronics,2018,12,31,0,0,173.26,153.21,155.65,166.53857142857143,15.846988597807744,1,169.02856
2019-01-01,159.5,0,0,Electronics,2019,1,1,1,0,180.07,166.48,134.14,170.37571428571428,15.32506319415237,1,174.7373
2019-01-02,173.05,0,1,Electronics,2019,1,2,2,0,159.5,144.52,121.51,169.3785714285714,15.83924390932374,1,173.00954
2019-01-03,169.86,0,0,Grocery,2019,1,3,3,0,173.05,172.49,132.54,173.45428571428573,11.434892299657411,2,176.73499
2019-01-04,172.61,0,0,Electronics,2019,1,4,4,0,169.86,193.8,148.18,173.07857142857142,11.51478387200776,1,177.66281
2019-01-05,156.23,0,0,Clothing,2019,1,5,5,1,172.61,162.01,129.6,170.0514285714286,7.097397242584726,0,169.37521
2019-01-06,173.22,0,0,Grocery,2019,1,6,6,1,156.23,173.26,125.4,169.22571428571428,8.404690867094997,2,178.80978
2019-01-07,183.73,0,0,Grocery,2019,1,7,0,0,173.22,180.07,147.69,169.22,8.401503833640032,2,182.98413
2019-01-08,203.83,1,1,Electronics,2019,1,8,1,0,183.73,159.5,148.69,169.74285714285716,9.25936951468756,1,188.82379
2019-01-09,195.02,0,0,Electronics,2019,1,9,2,0,203.83,173.05,134.64,176.07571428571427,14.66683998815347,1,183.44624
2019-01-10,219.93,0,0,Clothing,2019,1,10,3,0,195.02,169.86,136.34,179.21428571428572,16.183704620330232,0,185.71864
2019-01-11,162.55,0,0,Grocery,2019,1,11,4,0,219.93,172.61,151.4,186.36714285714285,21.53909988392104,2,180.38959
2019-01-12,196.37,0,0,Electronics,2019,1,12,5,1,162.55,156.23,118.79,184.93,22.90246202194581,1,173.53583
2019-01-13,183.61,0,0,Clothing,2019,1,13,6,1,196.37,173.22,120.61,190.6642857142857,19.25333724937313,0,195.86322
2019-01-14,224.76,0,0,Electronics,2019,1,14,0,0,183.61,183.73,135.4,192.14857142857144,18.04708695659916,1,204.02293
2019-01-15,165.82,0,0,Grocery,2019,1,15,1,0,224.76,203.83,146.51,198.01,21.238026430595447,2,200.85338
2019-01-16,166.2,0,1,Electronics,2019,1,16,2,0,165.82,195.02,158.01,192.58,24.160063465700382,1,197.57138
2019-01-17,172.02,0,0,Grocery,2019,1,17,3,0,166.2,219.93,182.32,188.46285714285716,26.05617886688032,2,178.95914
2019-01-18,142.53,0,0,Electronics,2019,1,18,4,0,172.02,162.55,170.99,181.6185714285714,22.45671200968024,1,176.9983
2019-01-19,175.49,1,0,Grocery,2019,1,19,5,1,142.53,196.37,151.66,178.75857142857143,26.24522904489595,2,177.60085
2019-01-20,171.82,1,0,Clothing,2019,1,20,6,1,175.49,183.61,155.51,175.77571428571426,25.070272473684128,0,181.14981
2019-01-21,191.0,0,0,Grocery,2019,1,21,0,0,171.82,224.76,136.87,174.0914285714286,24.851308770747863,2,180.56612
2019-01-22,195.81,0,0,Clothing,2019,1,22,1,0,191.0,165.82,157.58,169.26857142857145,14.498857918897707,0,180.43456
2019-01-23,227.48,0,0,Grocery,2019,1,23,2,0,195.81,166.2,153.21,173.55285714285714,17.442144090569617,2,184.34552
2019-01-24,209.94,0,0,Clothing,2019,1,24,3,0,227.48,172.02,166.48,182.30714285714285,26.27730307970853,0,185.67757
2019-01-25,180.36,0,0,Electronics,2019,1,25,4,0,209.94,142.53,144.52,187.7242857142857,27.674631498385512,1,181.17183
2019-01-26,174.89,0,0,Grocery,2019,1,26,5,1,180.36,175.49,172.49,193.12857142857143,20.01073247749111,2,202.35294
2019-01-27,203.65,0,0,Electronics,2019,1,27,6,1,174.89,171.82,193.8,193.04285714285717,20.099964107999316,1,203.28154
2019-01-28,168.36,0,0,Clothing,2019,1,28,0,0,203.65,191.0,162.01,197.59,17.988040471379968,0,203.98692
2019-01-29,232.33,0,0,Grocery,2019,1,29,1,0,168.36,195.81,173.26,194.3557142857143,21.1311703865348,2,201.98055
2019-01-30,220.23,1,0,Grocery,2019,1,30,2,0,232.33,227.48,180.07,199.57285714285717,25.58827707778559,2,205.07957
2019-01-31,188.18,0,0,Electronics,2019,1,31,3,0,220.23,209.94,159.5,198.5371428571429,24.38906702758829,1,200.53783
2019-02-01,164.22,0,0,Grocery,2019,2,1,4,0,188.18,180.36,173.05,195.42857142857144,24.07821382396095,2,196.96715
2019-02-02,226.47,1,0,Grocery,2019,2,2,5,1,164.22,174.89,169.86,193.12285714285716,26.42051331464865,2,195.81071
2019-02-03,198.01,1,0,Electronics,2019,2,3,6,1,226.47,203.65,172.61,200.49142857142857,27.651959200372257,1,199.26941
2019-02-04,225.95,0,0,Grocery,2019,2,4,0,0,198.01,168.36,156.23,199.68571428571428,27.62674359935977,2,199.81987
2019-02-05,170.19,0,0,Electronics,2019,2,5,1,0,225.95,232.33,173.22,207.91285714285715,25.212870201734862,1,204.69843
2019-02-06,190.97,0,0,Electronics,2019,2,6,2,0,170.19,220.23,183.73,199.03571428571428,26.106590392174255,1,199.702
2019-02-07,203.94,1,1,Electronics,2019,2,7,3,0,190.97,188.18,203.83,194.85571428571424,24.43656949269744,1,205.68202
2019-02-08,205.63,1,0,Electronics,2019,2,8,4,0,203.94,164.22,195.02,197.1071428571429,24.4450136116999,1,201.18567
2019-02-09,196.54,0,0,Electronics,2019,2,9,5,1,205.63,226.47,219.93,203.0228571428572,19.712336842939965,1,204.1449
2019-02-10,218.84,0,0,Clothing,2019,2,10,6,1,196.54,198.01,162.55,198.74714285714285,16.811425394936837,0,202.10315
2019-02-11,185.87,0,0,Clothing,2019,2,11,0,0,218.84,225.95,196.37,201.72285714285712,18.42525234045732,0,203.59665
2019-02-12,205.19,0,0,Electronics,2019,2,12,1,0,185.87,170.19,183.61,195.99714285714285,15.662117475281775,1,201.17981
2019-02-13,211.26,0,0,Clothing,2019,2,13,2,0,205.19,190.97,224.76,200.9971428571428,10.918726595908264,0,204.11853
2019-02-14,219.95,1,0,Clothing,2019,2,14,3,0,211.26,203.94,165.82,203.8957142857143,10.498271059469731,0,205.11821
2019-02-15,224.68,0,0,Grocery,2019,2,15,4,0,219.95,205.63,166.2,206.18285714285716,12.127126224963416,2,203.20876
2019-02-16,188.74,1,0,Electronics,2019,2,16,5,1,224.68,196.54,172.02,208.9042857142857,13.978546487556116,1,206.28418
2019-02-17,181.32,1,0,Clothing,2019,2,17,6,1,188.74,218.84,142.53,207.79,15.370046627559027,0,202.75084
2019-02-18,238.32,0,0,Grocery,2019,2,18,0,0,181.32,185.87,175.49,202.43,17.295862703741356,2,203.19908
2019-02-19,220.16,0,0,Grocery,2019,2,19,1,0,238.32,205.19,171.82,209.9228571428571,20.065473426000427,2,207.0635
2019-02-20,199.28,0,0,Electronics,2019,2,20,2,0,220.16,211.26,191.0,212.0614285714286,20.273644984372854,1,212.50793
2019-02-21,246.0,0,1,Electronics,2019,2,21,3,0,199.28,219.95,195.81,210.35,20.850035171832975,1,213.0098
2019-02-22,218.01,0,1,Grocery,2019,2,22,4,0,246.0,224.68,227.48,214.07142857142856,24.799741550112717,2,223.70187
2019-02-23,239.98,0,0,Electronics,2019,2,23,5,1,218.01,188.74,209.94,213.1185714285714,24.449874184115007,1,219.57812
2019-02-24,218.44,0,0,Electronics,2019,2,24,6,1,239.98,181.32,180.36,220.4385714285714,23.58997981387552,1,232.54964
2019-02-25,258.98,0,0,Grocery,2019,2,25,0,0,218.44,238.32,174.89,225.74142857142857,16.41042598327015,2,227.12987
2019-02-26,253.54,0,1,Grocery,2019,2,26,1,0,258.98,220.16,203.65,228.69285714285715,20.4182032463567,2,233.68492
2019-02-27,214.11,0,0,Electronics,2019,2,27,2,0,253.54,199.28,168.36,233.46142857142857,21.9348052408128,1,230.86588
2019-02-28,239.16,0,0,Clothing,2019,2,28,3,0,214.11,246.0,232.33,235.58,18.536016292612818,0,233.9385
2019-03-01,233.27,0,0,Electronics,2019,3,1,4,0,239.16,218.01,220.23,234.60285714285715,18.069586523848983,1,229.58849
